Snapshot,Label,Time,Value1,Value2,Value3,Value4,Value5,Category1,Category2,Category3
3,0,2025/05/08 05:00:00,317,7684,0.296339788,1316,-0.337363822,A,A,E
3,0,2025/05/08 06:00:00,318,7683,-0.643561206,1317,0.303996465,A,A,E
3,0,2025/05/08 07:00:00,319,7682,-0.991774996,1318,0.820271119,A,C,E
3,0,2025/05/08 08:00:00,320,7681,-0.428155428,1319,0.999028258,A,A,E
3,0,2025/05/08 09:00:00,321,7680,0.529108265,1320,0.766714559,A,A,E
3,0,2025/05/08 10:00:00,322,7679,0.99991226,1321,0.218920299,A,C,E
3,0,2025/05/08 11:00:00,323,7678,0.551401534,1322,-0.418953245,A,D,E
3,0,2025/05/08 12:00:00,324,7677,-0.404065219,1323,-0.884439813,A,D,E
3,0,2025/05/08 13:00:00,325,7676,-0.988036273,1324,-0.986005329,A,A,E
3,0,2025/05/08 14:00:00,326,7675,-0.663611334,1325,-0.681858561,A,A,E
3,0,2025/05/08 15:00:00,327,7674,0.270934805,1326,-0.097146987,A,D,E
3,0,2025/05/08 16:00:00,328,7673,0.956384734,1327,0.527537724,A,D,E
3,0,2025/05/08 17:00:00,329,7672,0.762538949,1328,0.935156129,A,C,E
3,0,2025/05/08 18:00:00,330,7671,-0.132381629,1329,0.957985204,A,C,E
3,0,2025/05/08 19:00:00,331,7670,-0.905591148,1330,0.586631456,A,D,E
3,0,2025/05/08 20:00:00,332,7669,-0.846204342,1331,-0.026103937,A,C,E
3,0,2025/05/08 21:00:00,333,7668,-0.008821166,1332,-0.628098325,A,A,E
3,0,2025/05/08 22:00:00,334,7667,0.836672149,1333,-0.971648668,A,C,E
3,0,2025/05/08 23:00:00,335,7666,0.912932949,1334,-0.915394072,A,D,E
3,0,2025/05/09 00:00:00,336,7665,0.149847406,1335,-0.482481654,A,A,E
3,0,2025/05/09 01:00:00,337,7664,-0.751007151,1336,0.148957818,A,A,E
3,0,2025/05/09 02:00:00,338,7663,-0.961389197,1337,0.719105516,A,B,E
3,0,2025/05/09 03:00:00,339,7662,-0.287874449,1338,0.993362377,A,B,E
3,0,2025/05/09 04:00:00,340,7661,0.65031074,1339,0.858879745,A,B,E
3,0,2025/05/09 05:00:00,341,7660,0.990603233,1340,0.37099328,A,D,E
3,0,2025/05/09 06:00:00,342,7659,0.420139682,1341,-0.269546043,A,B,E
3,0,2025/05/09 07:00:00,343,7658,-0.536598355,1342,-0.799175072,A,A,E
3,0,2025/05/09 08:00:00,344,7657,-0.99999034,1343,-0.99996699,A,C,E
3,0,2025/05/09 09:00:00,345,7656,-0.543995817,1344,-0.789301811,A,B,E
3,0,2025/05/09 10:00:00,346,7655,0.41214595,1345,-0.253862078,A,B,E
3,0,2025/05/09 11:00:00,347,7654,0.989362632,1346,0.386034457,A,A,E
3,0,2025/05/09 12:00:00,348,7653,0.656963873,1347,0.867089131,A,A,E
3,0,2025/05/09 13:00:00,349,7652,-0.279444442,1348,0.99136205,A,B,E
3,0,2025/05/09 14:00:00,350,7651,-0.958932825,1349,0.707718552,A,C,E
3,0,2025/05/09 15:00:00,351,7650,-0.756782791,1350,0.132869619,A,A,E
3,0,2025/05/09 16:00:00,352,7649,0.141149851,1351,-0.496651266,A,B,E
3,0,2025/05/09 17:00:00,353,7648,0.909309971,1352,-0.921814717,A,A,E
3,0,2025/05/09 18:00:00,354,7647,0.841454697,1353,-0.967678438,A,D,E
3,0,2025/05/09 19:00:00,355,7646,-3.01E-05,1354,-0.615370854,A,B,E
3,0,2025/05/09 20:00:00,356,7645,-0.841487271,1355,-0.009856206,A,D,E
3,0,2025/05/09 21:00:00,357,7644,-0.909284882,1356,0.599713982,A,B,E
3,0,2025/05/09 22:00:00,358,7643,-0.141090165,1357,0.96251945,A,D,E
3,0,2025/05/09 23:00:00,359,7642,0.756822199,1358,0.929276384,A,B,E
3,0,2025/05/10 00:00:00,360,7641,0.958915723,1359,0.513663333,A,D,E
3,0,2025/05/10 01:00:00,361,7640,0.279386554,1360,-0.11330712,A,A,E
3,0,2025/05/10 02:00:00,362,7639,-0.657009324,1361,-0.693655015,A,C,E
3,0,2025/05/10 03:00:00,363,7638,-0.98935386,1362,-0.988584209,A,A,E
3,0,2025/05/10 04:00:00,364,7637,-0.41209102,1363,-0.876739985,A,A,E
3,0,2025/05/10 05:00:00,365,7636,0.544046404,1364,-0.404142963,A,A,E
3,0,2025/05/10 06:00:00,366,7635,0.999990073,1365,0.234747039,A,A,E
3,0,2025/05/10 07:00:00,367,7634,0.53654748,1366,0.777045517,A,A,E
3,0,2025/05/10 08:00:00,368,7633,-0.420194391,1367,0.999612548,A,A,E
3,0,2025/05/10 09:00:00,369,7632,-0.990611477,1368,0.810868323,A,B,E
3,0,2025/05/10 10:00:00,370,7631,-0.65026494,1369,0.288475557,A,D,E
3,0,2025/05/10 11:00:00,371,7630,0.287932185,1370,-0.352616442,A,B,E
3,0,2025/05/10 12:00:00,372,7629,0.961405786,1371,-0.848617114,A,B,E
3,0,2025/05/10 13:00:00,373,7628,0.750967342,1372,-0.995436725,A,C,E
3,0,2025/05/10 14:00:00,374,7627,-0.149907013,1373,-0.732663308,A,D,E
3,0,2025/05/10 15:00:00,375,7626,-0.912957552,1374,-0.168420422,A,C,E
3,0,2025/05/10 16:00:00,376,7625,-0.836639127,1375,0.46512253,A,C,E
3,0,2025/05/10 17:00:00,377,7624,0.008881452,1376,0.907281198,A,A,E
3,0,2025/05/10 18:00:00,378,7623,0.846236466,1377,0.976120254,A,D,E
3,0,2025/05/10 19:00:00,379,7622,0.905565575,1378,0.643314445,A,C,E
3,0,2025/05/10 20:00:00,380,7621,0.132321871,1379,0.045803603,A,A,E
3,0,2025/05/10 21:00:00,381,7620,-0.762577951,1380,-0.570554079,A,B,E
3,0,2025/05/10 22:00:00,382,7619,-0.956367122,1381,-0.952145485,A,C,E
3,0,2025/05/10 23:00:00,383,7618,-0.270876771,1382,-0.941956941,A,D,E
3,0,2025/05/11 00:00:00,384,7617,0.663656434,1383,-0.544180733,A,C,E
3,0,2025/05/11 01:00:00,385,7616,0.988026974,1384,0.077509892,A,D,E
3,0,2025/05/11 02:00:00,386,7615,0.404010071,1385,0.667307468,A,B,E
3,0,2025/05/11 03:00:00,387,7614,-0.551451828,1386,0.982527587,A,B,E
3,0,2025/05/11 04:00:00,388,7613,-0.999911459,1387,0.89346641,A,C,E
3,0,2025/05/11 05:00:00,389,7612,-0.529057106,1388,0.436770002,A,C,E
3,0,2025/05/11 06:00:00,390,7611,0.428209911,1389,-0.199644457,A,D,E
3,0,2025/05/11 07:00:00,391,7610,0.99178271,1390,-0.753911074,A,C,E
3,0,2025/05/11 08:00:00,392,7609,0.64351506,1391,-0.997965389,A,A,E
3,0,2025/05/11 09:00:00,393,7608,-0.296397369,1392,-0.831386206,A,B,E
3,0,2025/05/11 10:00:00,394,7607,-0.963803424,1393,-0.322715975,A,A,E
3,0,2025/05/11 11:00:00,395,7606,-0.745093056,1394,0.318742418,A,A,E
3,0,2025/05/11 12:00:00,396,7605,0.158652431,1395,0.829047652,A,B,E
3,0,2025/05/11 13:00:00,397,7604,0.916533605,1396,0.998224084,A,B,E
3,0,2025/05/11 14:00:00,398,7603,0.831758009,1397,0.756660572,A,C,E
3,0,2025/05/11 15:00:00,399,7602,-0.017732065,1398,0.203753421,A,B,E
3,0,2025/05/11 16:00:00,400,7601,-0.85091936,1399,-0.43299229,A,D,E
4,0,2025/03/24 20:00:00,401,7600,-0.90177532,1400,-0.891574368,A,B,E
4,0,2025/03/24 21:00:00,402,7599,-0.123543209,1401,-0.983299734,A,C,E
4,0,2025/03/24 22:00:00,403,7598,0.768273958,1402,-0.67042609,A,A,E
4,0,2025/03/24 23:00:00,404,7597,0.953743591,1403,-0.081691765,A,B,E
4,0,2025/03/25 00:00:00,405,7596,0.262345765,1404,0.540656325,A,C,E
4,0,2025/03/25 01:00:00,406,7595,-0.670251547,1405,0.94054019,A,B,E
4,0,2025/03/25 02:00:00,407,7594,-0.986622678,1406,0.953419342,A,C,E
4,0,2025/03/25 03:00:00,408,7593,-0.395897469,1407,0.573994389,A,C,E
4,0,2025/03/25 04:00:00,409,7592,0.558814048,1408,-0.041612426,A,D,E
4,0,2025/03/25 05:00:00,410,7591,0.999754506,1409,-0.640096948,A,B,E
4,0,2025/03/25 06:00:00,411,7590,0.521525282,1410,-0.975200343,A,B,E
4,0,2025/03/25 07:00:00,412,7589,-0.436191881,1411,-0.909037389,A,C,E
4,0,2025/03/25 08:00:00,413,7588,-0.99287624,1412,-0.468832202,A,B,E
4,0,2025/03/25 09:00:00,414,7587,-0.636714763,1413,0.16428369,A,C,E
4,0,2025/03/25 10:00:00,415,7586,0.304839331,1414,0.729801661,A,D,E
4,0,2025/03/25 11:00:00,416,7585,0.96612555,1415,0.995027645,A,A,E
4,0,2025/03/25 12:00:00,417,7584,0.739160394,1416,0.850828927,A,C,E
4,0,2025/03/25 13:00:00,418,7583,-0.167385419,1417,0.356539051,A,D,E
4,0,2025/03/25 14:00:00,419,7582,-0.92003785,1418,-0.284456191,A,D,E
4,0,2025/03/25 15:00:00,420,7581,-0.826811724,1419,-0.80840605,A,B,E
4,0,2025/03/25 16:00:00,421,7580,0.026581288,1420,-0.999720522,A,A,E
4,0,2025/03/25 17:00:00,422,7579,0.855535586,1421,-0.77967931,A,C,E
4,0,2025/03/25 18:00:00,423,7578,0.897914412,1422,-0.238822922,A,C,E
4,0,2025/03/25 19:00:00,424,7577,0.114754869,1423,0.400302097,A,A,E
4,0,2025/03/25 20:00:00,425,7576,-0.773909772,1424,0.874714539,A,C,E
4,0,2025/03/25 21:00:00,426,7575,-0.951045338,1425,0.989207594,A,C,E
4,0,2025/03/25 22:00:00,427,7574,-0.253794206,1426,0.696670728,A,D,E
4,0,2025/03/25 23:00:00,428,7573,0.676794149,1427,0.117474283,A,C,E
4,0,2025/03/26 00:00:00,429,7572,0.985141084,1428,-0.510059385,A,D,E
4,0,2025/03/26 01:00:00,430,7571,0.38775385,1429,-0.927718571,A,C,E
4,0,2025/03/26 02:00:00,431,7570,-0.566132486,1430,-0.963648765,A,B,E
4,0,2025/03/26 03:00:00,432,7569,-0.999519224,1431,-0.603065745,A,A,E
4,0,2025/03/26 04:00:00,433,7568,-0.513952598,1432,0.005661147,A,D,E
4,0,2025/03/26 05:00:00,434,7567,0.444139677,1433,0.612058643,A,C,E
4,0,2025/03/26 06:00:00,435,7566,0.993891981,1434,0.966611953,A,A,E
4,0,2025/03/26 07:00:00,436,7565,0.629864581,1435,0.923432785,A,A,E
4,0,2025/03/26 08:00:00,437,7564,-0.31325741,1436,0.5002881,A,D,E
4,0,2025/03/26 09:00:00,438,7563,-0.968371983,1437,-0.12871047,A,B,E
4,0,2025/03/26 10:00:00,439,7562,-0.733169821,1438,-0.704748455,A,A,E
4,0,2025/03/26 11:00:00,440,7561,0.176105293,1439,-0.990803113,A,A,E
4,0,2025/03/26 12:00:00,441,7560,0.923470013,1440,-0.869171341,A,D,E
4,0,2025/03/26 13:00:00,442,7559,0.821800662,1441,-0.389901045,A,B,E
4,0,2025/03/26 14:00:00,443,7558,-0.035428428,1442,0.249802099,A,B,E
4,0,2025/03/26 15:00:00,444,7557,-0.860084784,1443,0.786719004,A,A,E
4,0,2025/03/26 16:00:00,445,7556,-0.893983156,1444,0.999924104,A,A,E
4,0,2025/03/26 17:00:00,446,7555,-0.105957537,1445,0.801689753,A,D,E
4,0,2025/03/26 18:00:00,447,7554,0.779484953,1446,0.273583573,A,A,E
4,0,2025/03/26 19:00:00,448,7553,0.948272572,1447,-0.367094225,A,B,E
4,0,2025/03/26 20:00:00,449,7552,0.245222762,1448,-0.856723513,A,D,E
4,0,2025/03/26 21:00:00,450,7551,-0.683283725,1449,-0.993836194,A,B,E
4,0,2025/03/26 22:00:00,451,7550,-0.983582306,1450,-0.72201442,A,D,E
4,0,2025/03/26 23:00:00,452,7549,-0.379579851,1451,-0.15310488,A,B,E
4,0,2025/03/27 00:00:00,453,7548,0.573406569,1452,0.478802828,A,A,E
4,0,2025/03/27 01:00:00,454,7547,0.999205633,1453,0.913697211,A,D,E
4,0,2025/03/27 02:00:00,455,7546,0.506339647,1454,0.972631981,A,B,E
4,0,2025/03/27 03:00:00,456,7545,-0.452052676,1455,0.631357207,A,A,E
4,0,2025/03/27 04:00:00,457,7544,-0.994829853,1456,0.030297454,A,D,E
4,0,2025/03/27 05:00:00,458,7543,-0.622965051,1457,-0.583228813,A,B,E
4,0,2025/03/27 06:00:00,459,7542,0.321650946,1458,-0.956773524,A,C,E
4,0,2025/03/27 07:00:00,460,7541,0.970542547,1459,-0.936633981,A,D,E
4,0,2025/03/27 08:00:00,461,7540,0.727121806,1460,-0.531097017,A,A,E
4,0,2025/03/27 09:00:00,462,7539,-0.18481137,1461,0.092970798,A,B,E
4,0,2025/03/27 10:00:00,463,7538,-0.926829824,1462,0.678783856,A,D,E
4,0,2025/03/27 11:00:00,464,7537,-0.816725213,1463,0.985297258,A,A,E
4,0,2025/03/27 12:00:00,465,7536,0.044272793,1464,0.886389727,A,A,E
4,0,2025/03/27 13:00:00,466,7535,0.864566597,1465,0.422758812,A,D,E
4,0,2025/03/27 14:00:00,467,7534,0.889981859,1466,-0.21482496,A,C,E
4,0,2025/03/27 15:00:00,468,7533,0.097151904,1467,-0.764014559,A,D,E
4,0,2025/03/27 16:00:00,469,7532,-0.784999063,1468,-0.998834567,A,C,E
4,0,2025/03/27 17:00:00,470,7531,-0.945425512,1469,-0.822663437,A,B,E
4,0,2025/03/27 18:00:00,471,7530,-0.236632105,1470,-0.307990422,A,A,E
4,0,2025/03/27 19:00:00,472,7529,0.689719768,1471,0.333411622,A,B,E
4,0,2025/03/27 20:00:00,473,7528,0.981946467,1472,0.837624558,A,C,E
4,0,2025/03/27 21:00:00,474,7527,0.371376113,1473,0.997179548,A,B,E
4,0,2025/03/27 22:00:00,475,7526,-0.580635727,1474,0.74642439,A,C,E
4,0,2025/03/27 23:00:00,476,7525,-0.998813757,1475,0.18853748,A,C,E
4,0,2025/03/28 00:00:00,477,7524,-0.498687026,1476,-0.446927075,A,B,E
4,0,2025/03/28 01:00:00,478,7523,0.459930258,1477,-0.898494242,A,C,E
4,0,2025/03/28 02:00:00,479,7522,0.995689783,1478,-0.980357372,A,C,E
4,0,2025/03/28 03:00:00,480,7521,0.616016714,1479,-0.658832187,A,A,E
4,0,2025/03/28 04:00:00,481,7520,-0.330019281,1480,-0.066216873,A,A,E
4,0,2025/03/28 05:00:00,482,7519,-0.972637071,1481,0.553644742,A,D,E
4,0,2025/03/28 06:00:00,483,7518,-0.721016823,1482,0.945697779,A,D,E
4,0,2025/03/28 07:00:00,484,7517,0.193502967,1483,0.948623906,A,B,E
4,0,2025/03/28 08:00:00,485,7516,0.930117022,1484,0.56121911,A,B,E
4,0,2025/03/28 09:00:00,486,7515,0.811585776,1485,-0.057110896,A,A,E
4,0,2025/03/28 10:00:00,487,7514,-0.053113689,1486,-0.651941442,A,D,E
4,0,2025/03/28 11:00:00,488,7513,-0.868980673,1487,-0.9785172,A,A,E
4,0,2025/03/28 12:00:00,489,7512,-0.885910834,1488,-0.902461819,A,A,E
4,0,2025/03/28 13:00:00,490,7511,-0.08833866,1489,-0.455069859,A,D,E
4,0,2025/03/28 14:00:00,491,7510,0.790451671,1490,0.179570005,A,B,E
4,0,2025/03/28 15:00:00,492,7509,0.942504381,1491,0.740322077,A,D,E
4,0,2025/03/28 16:00:00,493,7508,0.228022909,1492,0.996453321,A,A,E
4,0,2025/03/28 17:00:00,494,7507,-0.696101773,1493,0.842573238,A,B,E
4,0,2025/03/28 18:00:00,495,7506,-0.980233696,1494,0.341998971,A,D,E
4,0,2025/03/28 19:00:00,496,7505,-0.363143279,1495,-0.299297845,A,A,E
4,0,2025/03/28 20:00:00,497,7504,0.587819394,1496,-0.817442373,A,B,E
4,0,2025/03/28 21:00:00,498,7503,0.998343627,1497,-0.999233331,A,B,E
4,0,2025/03/28 22:00:00,499,7502,0.490995334,1498,-0.769869071,A,D,E
4,0,2025/03/28 23:00:00,500,7501,-0.467771805,1499,-0.22372626,A,B,E
5,0,2025/05/19 19:00:00,501,7500,-0.996471704,1500,0.414473347,A,B,E
5,0,2025/05/19 20:00:00,502,7499,-0.609020113,1501,0.882129325,A,B,E
5,0,2025/05/19 21:00:00,503,7498,0.338361761,1502,0.986814948,A,A,E
5,0,2025/05/19 22:00:00,504,7497,0.974655392,1503,0.685455153,A,C,E
5,0,2025/05/19 23:00:00,505,7496,0.714855351,1504,0.10205066,A,D,E
5,0,2025/05/20 00:00:00,506,7495,-0.202179403,1505,-0.523344688,A,B,E
5,0,2025/05/20 01:00:00,507,7494,-0.933331346,1506,-0.933399041,A,C,E
5,0,2025/05/20 02:00:00,508,7493,-0.806382754,1507,-0.959387055,A,A,E
5,0,2025/05/20 03:00:00,509,7492,0.061950424,1508,-0.590615425,A,A,E
5,0,2025/05/20 04:00:00,510,7491,0.873326668,1509,0.021177136,A,A,E
5,0,2025/05/20 05:00:00,511,7490,0.881770401,1510,0.624255927,A,D,E
5,0,2025/05/20 06:00:00,512,7489,0.079518494,1511,0.970471706,A,A,E
5,0,2025/05/20 07:00:00,513,7488,-0.795842349,1512,0.917366832,A,B,E
5,0,2025/05/20 08:00:00,514,7487,-0.939509407,1513,0.486792403,A,C,E
5,0,2025/05/20 09:00:00,515,7486,-0.219395849,1514,-0.144082827,A,C,E
5,0,2025/05/20 10:00:00,516,7485,0.702429241,1515,-0.715672198,A,A,E
5,0,2025/05/20 11:00:00,517,7484,0.978444126,1516,-0.992783443,A,B,E
5,0,2025/05/20 12:00:00,518,7483,0.354881994,1517,-0.861393409,A,A,E
5,0,2025/05/20 13:00:00,519,7482,-0.594957007,1518,-0.375565242,A,A,E
5,0,2025/05/20 14:00:00,520,7481,-0.997795279,1519,0.26479701,A,A,E
5,0,2025/05/20 15:00:00,521,7480,-0.483265173,1520,0.796203057,A,C,E
5,0,2025/05/20 16:00:00,522,7479,0.475576704,1521,0.999994889,A,C,E
5,0,2025/05/20 17:00:00,523,7478,0.997175553,1522,0.792318144,A,B,E
5,0,2025/05/20 18:00:00,524,7477,0.601975797,1523,0.258625713,A,B,E
5,0,2025/05/20 19:00:00,525,7476,-0.346677731,1524,-0.381483616,A,B,E
5,0,2025/05/20 20:00:00,526,7475,-0.976597352,1525,-0.864623622,A,C,E
5,0,2025/05/20 21:00:00,527,7474,-0.708637871,1526,-0.991996358,A,C,E
5,0,2025/05/20 22:00:00,528,7473,0.21084,1527,-0.711191677,A,A,E
5,0,2025/05/20 23:00:00,529,7472,0.936472548,1528,-0.137752473,A,A,E
5,0,2025/05/21 00:00:00,530,7471,0.801116554,1529,0.492367835,A,D,E
5,0,2025/05/21 01:00:00,531,7470,-0.070782305,1530,0.919893215,A,A,E
5,0,2025/05/21 02:00:00,532,7469,-0.877604239,1531,0.968909508,A,A,E
5,0,2025/05/21 03:00:00,533,7468,-0.877560883,1532,0.619247946,A,B,E
5,0,2025/05/21 04:00:00,534,7467,-0.070692098,1533,0.01478401,A,D,E
5,0,2025/05/21 05:00:00,535,7466,0.801170676,1534,-0.595763112,A,B,E
5,0,2025/05/21 06:00:00,536,7465,0.936440825,1535,-0.961171181,A,C,E
5,0,2025/05/21 07:00:00,537,7464,0.210751599,1536,-0.93108549,A,D,E
5,0,2025/05/21 08:00:00,538,7463,-0.708701676,1537,-0.517885418,A,B,E
5,0,2025/05/21 09:00:00,539,7462,-0.976577898,1538,0.108409319,A,C,E
5,0,2025/05/21 10:00:00,540,7461,-0.346592904,1539,0.6900968,A,B,E
5,0,2025/05/21 11:00:00,541,7460,0.602048007,1540,0.987829681,A,D,E
5,0,2025/05/21 12:00:00,542,7459,0.997168757,1541,0.879099611,A,B,E
5,0,2025/05/21 13:00:00,543,7458,0.475497151,1542,0.408645826,A,C,E
5,0,2025/05/21 14:00:00,544,7457,-0.483344343,1543,-0.229953736,A,C,E
5,0,2025/05/21 15:00:00,545,7456,-0.997801277,1544,-0.773934077,A,C,E
5,0,2025/05/21 16:00:00,546,7455,-0.594884318,1545,-0.999463237,A,B,E
5,0,2025/05/21 17:00:00,547,7454,0.354966539,1546,-0.813742578,A,D,E
5,0,2025/05/21 18:00:00,548,7453,0.978462798,1547,-0.293190707,A,D,E
5,0,2025/05/21 19:00:00,549,7452,0.702364872,1548,0.348000544,A,B,E
5,0,2025/05/21 20:00:00,550,7451,-0.219484077,1549,0.845999774,A,B,E
5,0,2025/05/21 21:00:00,551,7450,-0.939540379,1550,0.995894901,A,A,E
5,0,2025/05/21 22:00:00,552,7449,-0.795787589,1551,0.736008476,A,C,E
5,0,2025/05/21 23:00:00,553,7448,0.07960864,1552,0.173276142,A,D,E
5,0,2025/05/22 00:00:00,554,7447,0.881813053,1553,-0.460754244,A,B,E
5,0,2025/05/22 01:00:00,555,7446,0.873282611,1554,-0.905197768,A,A,E
5,0,2025/05/22 02:00:00,556,7445,0.061860164,1555,-0.97717895,A,A,E
5,0,2025/05/22 03:00:00,557,7444,-0.806436232,1556,-0.647079644,A,A,E
5,0,2025/05/22 04:00:00,558,7443,-0.933298876,1557,-0.050726037,A,D,E
5,0,2025/05/22 05:00:00,559,7442,-0.202090837,1558,0.566499847,A,A,E
5,0,2025/05/22 06:00:00,560,7441,0.714918585,1559,0.950627654,A,C,E
5,0,2025/05/22 07:00:00,561,7440,0.974635157,1560,0.943600052,A,C,E
5,0,2025/05/22 08:00:00,562,7439,0.33827666,1561,0.548308695,A,D,E
5,0,2025/05/22 09:00:00,563,7438,-0.609091838,1562,-0.072595614,A,B,E
5,0,2025/05/22 10:00:00,564,7437,-0.99646411,1563,-0.663628956,A,B,E
5,0,2025/05/22 11:00:00,565,7436,-0.467691874,1564,-0.98159844,A,A,E
5,0,2025/05/22 12:00:00,566,7435,0.491074113,1565,-0.895668946,A,C,E
5,0,2025/05/22 13:00:00,567,7434,0.998348826,1566,-0.441197941,A,D,E
5,0,2025/05/22 14:00:00,568,7433,0.587746232,1567,0.194813081,A,C,E
5,0,2025/05/22 15:00:00,569,7432,-0.363227537,1568,0.750664232,A,C,E
5,0,2025/05/22 16:00:00,570,7431,-0.980251584,1569,0.997639061,A,B,E
5,0,2025/05/22 17:00:00,571,7430,-0.696036845,1570,0.834114666,A,C,E
5,0,2025/05/22 18:00:00,572,7429,0.228110959,1571,0.327376542,A,D,E
5,0,2025/05/22 19:00:00,573,7428,0.942534599,1572,-0.314067431,A,A,E
5,0,2025/05/22 20:00:00,574,7427,0.790396276,1573,-0.826281864,A,A,E
5,0,2025/05/22 21:00:00,575,7426,-0.088428739,1574,-0.998505536,A,A,E
5,0,2025/05/22 22:00:00,576,7425,-0.885952778,1575,-0.759873456,A,A,E
5,0,2025/05/22 23:00:00,577,7424,-0.868935919,1576,-0.208575727,A,A,E
5,0,2025/05/23 00:00:00,578,7423,-0.053023383,1577,0.428544798,A,B,E
5,0,2025/05/23 01:00:00,579,7422,0.811638607,1578,0.889331703,A,B,E
5,0,2025/05/23 02:00:00,580,7421,0.930083805,1579,0.984184687,A,D,E
5,0,2025/05/23 03:00:00,581,7420,0.193414242,1580,0.674074528,A,A,E
5,0,2025/05/23 04:00:00,582,7419,-0.721079483,1581,0.086602464,A,B,E
5,0,2025/05/23 05:00:00,583,7418,-0.972616057,1582,-0.536503974,A,C,E
5,0,2025/05/23 06:00:00,584,7417,-0.329933913,1583,-0.938854758,A,C,E
5,0,2025/05/23 07:00:00,585,7416,0.616087948,1584,-0.954894335,A,A,E
5,0,2025/05/23 08:00:00,586,7415,0.995681392,1585,-0.57802289,A,C,E
5,0,2025/05/23 09:00:00,587,7414,0.459849955,1586,0.036688027,A,A,E
5,0,2025/05/23 10:00:00,588,7413,-0.498765409,1587,0.636302896,A,B,E
5,0,2025/05/23 11:00:00,589,7412,-0.998818157,1588,0.97409778,A,D,E
5,0,2025/05/23 12:00:00,590,7411,-0.580562097,1589,0.911079987,A,B,E
5,0,2025/05/23 13:00:00,591,7410,0.371460077,1590,0.473179492,A,C,E
5,0,2025/05/23 14:00:00,592,7409,0.98196357,1591,-0.159420491,A,A,E
5,0,2025/05/23 15:00:00,593,7408,0.689654285,1592,-0.726423616,A,A,E
5,0,2025/05/23 16:00:00,594,7407,-0.236719969,1593,-0.994524721,A,D,E
5,0,2025/05/23 17:00:00,595,7406,-0.945454975,1594,-0.853408063,A,A,E
5,0,2025/05/23 18:00:00,596,7405,-0.784943037,1595,-0.361139008,A,A,E
5,0,2025/05/23 19:00:00,597,7404,0.097241909,1596,0.279728161,A,C,E
5,0,2025/05/23 20:00:00,598,7403,0.890023093,1597,0.805495392,A,B,E
5,0,2025/05/23 21:00:00,599,7402,0.864521149,1598,0.999824886,A,B,E
5,0,2025/05/23 22:00:00,600,7401,0.044182448,1599,0.782755754,A,B,E
6,0,2025/05/14 11:00:00,601,7400,-0.816777392,1600,0.243605579,A,A,E
6,0,2025/05/14 12:00:00,602,7399,-0.926795865,1601,-0.39578115,A,A,E
6,0,2025/05/14 13:00:00,603,7398,-0.184722494,1602,-0.872315539,A,C,E
6,0,2025/05/14 14:00:00,604,7397,0.727183886,1603,-0.98991766,A,C,E
6,0,2025/05/14 15:00:00,605,7396,0.970520755,1604,-0.700197688,A,C,E
6,0,2025/05/14 16:00:00,606,7395,0.321565317,1605,-0.122366896,A,D,E
6,0,2025/05/14 17:00:00,607,7394,-0.62303579,1606,0.505814286,A,D,E
6,0,2025/05/14 18:00:00,608,7393,-0.994820665,1607,0.925867719,A,B,E
6,0,2025/05/14 19:00:00,609,7392,-0.451972009,1608,0.964953732,A,B,E
6,0,2025/05/14 20:00:00,610,7391,0.506417628,1609,0.606989576,A,A,E
6,0,2025/05/14 21:00:00,611,7390,0.999209233,1610,-0.000732994,A,D,E
6,0,2025/05/14 22:00:00,612,7389,0.573332477,1611,-0.608153958,A,A,E
6,0,2025/05/14 23:00:00,613,7388,-0.379663514,1612,-0.965337399,A,B,E
6,0,2025/05/15 00:00:00,614,7387,-0.983598622,1613,-0.925312804,A,C,E
6,0,2025/05/15 01:00:00,615,7386,-0.683217692,1614,-0.504549119,A,D,E
6,0,2025/05/15 02:00:00,616,7385,0.245310432,1615,0.123821735,A,B,E
6,0,2025/05/15 03:00:00,617,7384,0.948301277,1616,0.701243576,A,A,E
6,0,2025/05/15 04:00:00,618,7383,0.779428301,1617,0.990124245,A,C,E
6,0,2025/05/15 05:00:00,619,7382,-0.106047461,1618,0.871597817,A,B,E
6,0,2025/05/15 06:00:00,620,7381,-0.894023676,1619,0.394434442,A,C,E
6,0,2025/05/15 07:00:00,621,7380,-0.860038646,1620,-0.245027141,A,C,E
6,0,2025/05/15 08:00:00,622,7379,-0.035338052,1621,-0.78366724,A,A,E
6,0,2025/05/15 09:00:00,623,7378,0.821852185,1622,-0.999851246,A,B,E
6,0,2025/05/15 10:00:00,624,7377,0.923435313,1623,-0.804625779,A,D,E
6,0,2025/05/15 11:00:00,625,7376,0.176016273,1624,-0.278320396,A,A,E
6,0,2025/05/15 12:00:00,626,7375,-0.733231316,1625,0.362505671,A,A,E
6,0,2025/05/15 13:00:00,627,7374,-0.968349415,1626,0.854171282,A,B,E
6,0,2025/05/15 14:00:00,628,7373,-0.313171527,1627,0.994370454,A,D,E
6,0,2025/05/15 15:00:00,629,7372,0.629934819,1628,0.725415339,A,B,E
6,0,2025/05/15 16:00:00,630,7371,0.993881997,1629,0.157973081,A,D,E
6,0,2025/05/15 17:00:00,631,7370,0.444058651,1630,-0.474470469,A,A,E
6,0,2025/05/15 18:00:00,632,7369,-0.514030171,1631,-0.911683332,A,A,E
6,0,2025/05/15 19:00:00,633,7368,-0.999522024,1632,-0.973765234,A,C,E
